client_id,attrition_flag,months_on_book,products_num_held_by_client,inactive_months_in_last_year,contacts_in_last_year,average_open_to_buy_credit_line,total_transaction_amount_change_q4_q1,total_transaction_amount_last_year,total_transaction_count_last_year,total_trasaction_count_change_q4_q1,average_card_utilazation_ratio
714484008,Attrited Customer,31,4,3,2,1567.0,0.424,2138.0,41,1,0.0
714485508,Existing Customer,36,6,2,4,7832.0,0.93,3906.0,81,1,0.138
714487458,Attrited Customer,40,6,4,2,2920.0,0.516,2306.0,39,1,0.0
714488433,Existing Customer,36,5,2,3,16582.0,0.628,4837.0,77,1,0.132
714490308,Existing Customer,46,3,2,3,17608.0,1.186,1565.0,28,2,0.086
714492783,Attrited Customer,36,3,3,3,1438.3,0.346,1517.0,38,0,0.0
714493983,Existing Customer,47,5,2,2,3672.0,0.638,4322.0,83,1,0.216
714495258,Existing Customer,36,4,1,3,959.3,0.553,1786.0,37,0,0.333
714496083,Existing Customer,43,4,2,3,4868.0,0.546,1609.0,28,0,0.268
714499908,Existing Customer,31,5,5,3,713.0,0.599,3243.0,63,1,0.646
714500883,Existing Customer,36,4,2,3,20423.0,0.499,1283.0,37,1,0.039
714502458,Existing Customer,36,6,2,4,17168.0,0.842,3748.0,79,1,0.036
714503433,Attrited Customer,36,1,3,3,665.0,0.507,2212.0,43,0,0.588
714505683,Existing Customer,38,5,3,2,34516.0,0.506,3250.0,63,1,0.0
714506583,Existing Customer,38,4,3,1,1438.3,0.647,4601.0,78,1,0.0
714510483,Existing Customer,36,2,3,3,31999.0,0.703,7640.0,87,1,0.073
714511758,Existing Customer,40,4,3,0,5334.0,0.838,1542.0,16,1,0.162
714513033,Existing Customer,36,6,1,3,11213.0,0.563,1257.0,23,1,0.0
714514008,Attrited Customer,29,3,3,3,8953.0,0.403,1982.0,43,0,0.0
714514983,Existing Customer,35,3,6,4,3224.0,0.668,5029.0,75,1,0.407
714516033,Existing Customer,44,4,2,0,8020.0,0.568,4412.0,87,1,0.111
714516783,Existing Customer,36,4,3,1,11169.0,1.12,3360.0,56,1,0.11
714519408,Attrited Customer,36,2,3,3,3218.0,0.499,1979.0,48,1,0.399
714520233,Attrited Customer,36,2,3,2,1708.0,0.443,1992.0,38,0,0.0
714522258,Existing Customer,48,6,3,2,2776.0,0.475,1596.0,37,0,0.364
714523383,Existing Customer,33,3,2,2,778.0,0.631,4656.0,59,1,0.732
714524583,Attrited Customer,46,1,3,3,21706.0,0.971,9441.0,82,1,0.066
714525633,Existing Customer,36,3,3,2,863.0,0.708,4233.0,81,1,0.542
714527433,Attrited Customer,30,5,2,2,17523.0,0.424,1974.0,54,1,0.0
714528258,Existing Customer,39,3,1,1,2429.0,0.63,4904.0,75,1,0.264
714529233,Existing Customer,24,3,1,3,1531.0,0.869,1652.0,41,0,0.51
714531108,Existing Customer,36,4,3,3,2485.0,1.239,2109.0,52,1,0.417
714532158,Existing Customer,36,3,3,3,14055.0,0.839,3848.0,68,1,0.077
714533058,Existing Customer,43,4,2,3,717.3,0.601,4606.0,86,1,0.501
714534108,Existing Customer,36,4,1,3,4523.0,0.678,1675.0,47,0,0.294
714536208,Existing Customer,36,1,2,3,798.0,0.648,4203.0,73,1,0.677
714537258,Existing Customer,36,3,2,1,7744.0,0.844,3779.0,78,1,0.128
714542058,Existing Customer,44,5,2,1,25685.0,0.498,3411.0,68,1,0.026
714543633,Attrited Customer,36,1,2,5,7500.0,0.576,8024.0,78,1,0.0
714544908,Attrited Customer,36,6,3,3,6224.0,0.92,8979.0,68,1,0.0
714547458,Existing Customer,56,3,3,2,2297.0,0.511,1941.0,51,0,0.0
714548733,Existing Customer,16,6,3,3,34516.0,0.524,2655.0,64,1,0.0
714549558,Attrited Customer,32,3,2,2,9576.0,0.817,2362.0,49,0,0.0
714550383,Existing Customer,36,4,3,3,4129.0,0.96,1678.0,40,1,0.0
714554808,Existing Customer,40,3,3,0,1412.0,0.866,4802.0,91,1,0.491
714557583,Existing Customer,36,6,4,0,310.0,0.691,4976.0,79,1,0.86
714559458,Attrited Customer,36,4,2,1,1681.0,0.464,1953.0,48,1,0.0
714560358,Existing Customer,45,1,2,1,1720.0,0.846,13803.0,100,1,0.468
714566133,Existing Customer,36,1,2,2,883.0,0.621,4621.0,91,1,0.727
714566958,Existing Customer,36,4,2,5,19462.0,0.857,2291.0,40,1,0.068
714567708,Existing Customer,36,5,3,3,434.0,0.69,4421.0,74,1,0.825
714569958,Existing Customer,28,6,2,1,747.0,0.696,3852.0,65,1,0.767
714571008,Existing Customer,36,3,2,3,1438.3,1.044,4553.0,78,1,0.0
714572208,Existing Customer,36,6,3,2,650.3,0.741,4297.0,65,1,0.548
714573258,Existing Customer,30,4,2,4,808.0,0.59,2229.0,45,1,0.497
714574083,Existing Customer,31,3,2,3,778.0,0.67,2511.0,51,1,0.735
714575208,Existing Customer,43,3,1,1,2949.0,0.684,4192.0,62,1,0.404
714576183,Existing Customer,36,6,3,2,19607.0,0.776,1222.0,23,0,0.094
714577233,Existing Customer,41,2,3,1,4755.0,0.776,15999.0,109,1,0.0
714578283,Existing Customer,37,6,3,0,2053.0,0.865,1283.0,28,1,0.0
714580158,Existing Customer,36,6,1,4,693.0,0.695,3567.0,73,1,0.75
714581358,Attrited Customer,43,3,3,4,1502.0,0.529,2204.0,36,0,0.0
714585033,Existing Customer,36,3,5,1,383.3,0.809,4532.0,78,0,0.734
714586458,Existing Customer,36,2,3,1,5075.0,0.746,16377.0,124,1,0.286
714588408,Existing Customer,43,4,3,2,2882.0,0.722,4446.0,68,1,0.0
714593883,Existing Customer,45,1,2,1,10750.0,0.854,13138.0,115,1,0.112
714594933,Existing Customer,36,6,3,0,6075.0,0.503,3758.0,65,1,0.14
714595983,Attrited Customer,41,4,3,3,916.3,0.383,2030.0,37,0,0.363
714600258,Existing Customer,36,1,2,2,3930.0,0.815,3645.0,70,1,0.339
714602658,Attrited Customer,36,1,2,3,1462.0,0.393,1998.0,36,0,0.0
714603558,Existing Customer,24,6,2,3,9941.0,0.869,2007.0,46,1,0.15
714606558,Existing Customer,36,5,1,0,641.0,1.008,1448.0,22,1,0.665
714608583,Attrited Customer,36,2,3,2,5287.0,0.841,8392.0,69,1,0.0
714614133,Attrited Customer,36,3,3,3,2819.0,0.4,2128.0,39,0,0.0
714615258,Attrited Customer,36,6,3,2,2685.0,0.834,9330.0,64,1,0.443
714616308,Existing Customer,38,6,4,1,5408.0,0.583,4294.0,67,1,0.247
714618333,Existing Customer,36,3,2,4,7689.0,0.733,1402.0,35,1,0.219
714620358,Attrited Customer,30,3,3,4,811.0,0.553,2196.0,47,1,0.756
714621183,Existing Customer,36,4,3,4,1004.0,0.747,4512.0,80,1,0.621
714622833,Existing Customer,36,5,3,2,24394.0,0.916,3489.0,58,1,0.064
714629358,Attrited Customer,34,2,3,4,4948.0,0.392,1796.0,41,1,0.0
714630858,Attrited Customer,36,2,3,2,1012.0,0.543,2383.0,39,0,0.312
714631833,Existing Customer,44,3,2,4,649.0,0.805,1587.0,38,1,0.671
714633858,Existing Customer,18,3,3,2,3262.0,1.201,2102.0,32,1,0.436
714634983,Attrited Customer,36,3,3,3,3517.0,0.634,2403.0,48,1,0.0
714635883,Existing Customer,37,3,3,2,1598.0,0.795,14881.0,109,1,0.555
714637908,Existing Customer,36,2,2,1,6271.0,0.696,15445.0,118,1,0.21
714638883,Existing Customer,36,2,3,3,2826.0,0.999,14257.0,110,1,0.394
714639783,Attrited Customer,34,3,3,3,13450.0,0.742,1000.0,18,0,0.0
714643983,Existing Customer,36,5,3,3,741.0,0.883,4119.0,73,1,0.731
714647808,Existing Customer,39,4,3,0,2434.0,0.788,4628.0,73,1,0.0
714648933,Existing Customer,36,3,2,0,3738.0,0.938,1556.0,40,1,0.231
714652383,Existing Customer,36,5,3,2,1571.0,0.89,4580.0,74,1,0.0
714655758,Existing Customer,36,6,3,2,4049.0,0.567,4003.0,73,1,0.0
714657108,Existing Customer,28,5,2,4,5298.0,1.36,2660.0,51,1,0.205
714658233,Existing Customer,37,4,3,3,713.3,0.715,3916.0,79,1,0.504
714659133,Attrited Customer,37,2,2,2,9410.0,0.586,2178.0,41,1,0.0
714661233,Existing Customer,24,6,2,4,7557.0,0.77,1729.0,52,1,0.25
714664683,Existing Customer,37,3,3,3,2490.0,0.835,8178.0,91,1,0.0
714665733,Existing Customer,36,5,1,0,1893.0,0.568,1294.0,26,0,0.306
714667608,Existing Customer,36,4,3,2,6043.0,0.627,4256.0,78,1,0.0
714668433,Existing Customer,36,4,3,1,624.0,0.674,4122.0,67,1,0.753
714670533,Existing Customer,37,3,1,5,22063.0,0.509,3069.0,62,1,0.102
714671658,Existing Customer,31,2,5,2,761.0,0.787,4268.0,85,1,0.647
714672933,Existing Customer,36,6,4,2,875.0,0.801,4417.0,84,1,0.722
714673833,Existing Customer,36,3,3,1,1528.0,0.669,4411.0,77,1,0.0
714677583,Attrited Customer,36,4,3,3,5173.0,0.912,8757.0,68,1,0.0
714678408,Existing Customer,31,6,6,4,663.0,0.7,4727.0,83,1,0.749
714680208,Existing Customer,45,5,3,4,334.0,0.593,4533.0,69,1,0.798
714682233,Existing Customer,43,1,4,1,9959.0,0.751,14948.0,125,1,0.0
714684108,Attrited Customer,24,4,2,4,3635.0,0.836,8565.0,70,1,0.128
714684933,Attrited Customer,28,5,2,3,3680.0,0.729,2725.0,41,1,0.0
714687858,Existing Customer,41,6,1,3,1438.3,0.53,4538.0,82,1,0.0
714688833,Existing Customer,36,4,2,2,3139.0,0.728,4892.0,95,1,0.0
714690633,Existing Customer,36,1,3,1,1802.0,0.759,14212.0,116,1,0.45
714691683,Existing Customer,54,4,1,4,12677.0,0.857,4942.0,76,1,0.046
714693708,Existing Customer,36,3,3,1,224.0,0.789,4103.0,77,1,0.899
714695883,Existing Customer,36,1,2,3,1116.0,0.648,4071.0,75,1,0.587
714697533,Existing Customer,15,6,3,3,4327.0,0.624,2344.0,48,0,0.0
714700158,Existing Customer,46,3,2,3,4897.0,0.489,1309.0,40,1,0.264
714702033,Existing Customer,34,5,3,3,992.0,1.024,5446.0,75,1,0.497
714703158,Existing Customer,36,6,2,3,818.0,0.709,2017.0,43,1,0.482
714706083,Existing Customer,36,5,3,4,11232.0,0.811,4284.0,75,1,0.082
714707133,Existing Customer,36,5,1,1,1438.3,0.647,4443.0,86,1,0.0
714708183,Existing Customer,49,4,3,3,30186.0,0.606,4070.0,74,1,0.0
714709983,Existing Customer,36,6,2,4,6081.0,0.565,1665.0,44,0,0.129
714710733,Existing Customer,36,4,1,2,5611.0,0.697,16557.0,120,1,0.0
714713508,Existing Customer,36,3,3,1,23375.0,0.767,7836.0,87,1,0.072
714714558,Existing Customer,27,1,3,2,533.0,1.177,4698.0,75,1,0.825
714717483,Existing Customer,29,5,1,2,26181.0,0.913,1303.0,35,1,0.0
714721608,Existing Customer,29,4,3,0,8762.0,0.721,4190.0,81,1,0.097
714722808,Existing Customer,33,5,3,2,15947.0,0.778,4153.0,91,1,0.071
714724908,Existing Customer,36,3,4,1,547.0,0.631,4633.0,79,1,0.755
714725883,Existing Customer,36,4,1,0,3184.0,0.637,15123.0,111,1,0.437
714726858,Attrited Customer,36,6,3,3,4871.0,0.89,2773.0,34,1,0.0
714727833,Attrited Customer,36,2,2,3,375.0,0.777,2257.0,48,1,0.87
714729933,Existing Customer,36,6,1,2,12639.0,0.543,3749.0,59,1,0.108
714731208,Existing Customer,55,6,2,2,218.0,0.985,4050.0,58,1,0.868
714732183,Existing Customer,36,6,3,2,1795.0,0.432,3188.0,65,1,0.472
714733908,Existing Customer,37,6,6,3,7700.0,0.974,4537.0,75,1,0.124
714735033,Existing Customer,34,4,2,2,947.3,0.708,4376.0,84,1,0.341
714738033,Existing Customer,25,5,3,2,558.0,0.781,5428.0,85,1,0.652
714738858,Existing Customer,36,6,1,3,1159.0,0.796,4620.0,81,1,0.597
714741933,Existing Customer,32,1,1,2,8147.0,0.785,4033.0,76,1,0.178
714742758,Existing Customer,24,2,2,2,1219.0,0.671,4751.0,87,1,0.644
714744783,Existing Customer,36,3,1,4,4978.0,0.552,3825.0,67,1,0.197
714745608,Existing Customer,33,2,4,3,997.0,0.854,5524.0,71,1,0.675
714746358,Existing Customer,28,3,1,2,2966.0,1.238,2234.0,35,1,0.362
714751158,Attrited Customer,36,4,2,4,31999.0,0.376,1789.0,48,0,0.073
714752208,Existing Customer,36,5,1,2,408.0,0.788,978.0,16,1,0.83
714753258,Existing Customer,36,5,2,4,397.0,1.194,2966.0,50,1,0.833
714754533,Existing Customer,44,3,2,3,32591.0,0.764,8012.0,87,1,0.056
714757083,Attrited Customer,37,1,2,2,29076.0,0.77,8765.0,84,1,0.0
714757908,Existing Customer,36,4,1,3,33136.0,0.66,2163.0,56,0,0.04
714759708,Existing Customer,36,2,2,3,9420.0,0.631,13681.0,105,1,0.128
714765408,Existing Customer,36,4,3,3,567.0,0.575,2266.0,57,0,0.778
714766383,Existing Customer,24,4,3,2,756.0,0.773,4992.0,77,1,0.652
714767508,Existing Customer,31,5,3,2,7541.0,1.8,2279.0,33,1,0.132
714770808,Existing Customer,42,3,3,5,3658.0,0.396,1580.0,54,1,0.155
714771708,Existing Customer,26,5,3,3,4692.0,0.837,4281.0,69,1,0.0
714772758,Existing Customer,27,6,2,4,1580.0,0.834,1851.0,48,0,0.46
714773508,Attrited Customer,46,6,4,3,1281.0,0.721,2532.0,43,0,0.215
714777858,Existing Customer,36,6,3,2,277.0,0.72,4858.0,69,1,0.882
714778833,Existing Customer,43,4,4,0,21072.0,0.619,1289.0,22,1,0.085
714779733,Existing Customer,36,3,1,4,9412.0,0.907,2237.0,33,0,0.144
714781908,Existing Customer,35,3,3,2,5104.0,0.647,3710.0,70,0,0.097
714785508,Existing Customer,40,4,3,2,33203.0,0.583,15154.0,99,1,0.038
714786483,Existing Customer,35,2,2,3,12259.0,0.56,7377.0,82,1,0.088
714787383,Existing Customer,36,5,3,3,5401.0,0.987,1731.0,41,1,0.196
714789033,Attrited Customer,50,3,3,3,656.0,0.619,2763.0,51,1,0.793
714790008,Existing Customer,36,3,2,3,3764.0,0.583,1572.0,57,0,0.0
714791208,Existing Customer,41,6,5,3,1368.0,0.508,1039.0,24,0,0.607
714794133,Existing Customer,45,2,3,1,4638.0,0.697,14103.0,112,1,0.291
714797733,Existing Customer,33,6,1,4,5246.0,0.969,3189.0,56,1,0.0
714798783,Existing Customer,36,6,2,2,17991.0,1.826,1235.0,18,2,0.047
714802458,Existing Customer,30,5,2,1,542.0,0.688,3580.0,77,1,0.796
714804483,Existing Customer,36,3,3,3,10494.0,0.608,1426.0,34,1,0.137
714811533,Existing Customer,32,3,2,2,1715.0,0.896,5910.0,91,1,0.0
714816258,Existing Customer,36,4,2,2,6691.0,0.682,2336.0,58,1,0.124
714818058,Existing Customer,30,3,3,1,1438.3,0.71,4591.0,74,1,0.0
714819183,Existing Customer,36,5,2,3,22616.0,1.174,1746.0,28,1,0.08
714820158,Attrited Customer,36,6,3,1,5328.0,1.041,10211.0,68,1,0.11
714821433,Existing Customer,36,2,1,1,2737.0,0.71,7587.0,80,1,0.0
714823308,Existing Customer,35,2,3,3,14014.0,0.705,7345.0,98,0,0.123
714825408,Existing Customer,36,2,3,3,336.0,0.595,4971.0,65,1,0.882
714826758,Existing Customer,29,4,4,2,5237.0,0.751,2339.0,57,1,0.256
714828708,Existing Customer,36,3,1,4,16099.0,0.562,3656.0,88,1,0.0
714829683,Existing Customer,36,3,3,3,9750.0,0.702,3688.0,65,1,0.101
714831033,Existing Customer,47,4,1,3,4337.0,0.417,1114.0,27,1,0.285
714832383,Existing Customer,29,6,2,3,32551.0,1.044,2949.0,70,1,0.057
714834258,Existing Customer,36,5,2,4,1332.0,0.765,4343.0,83,1,0.458
714835833,Existing Customer,36,3,3,2,33468.0,0.864,4192.0,73,1,0.03
714839808,Existing Customer,35,6,1,1,965.0,0.746,4317.0,64,1,0.549
714840858,Existing Customer,31,5,2,4,671.0,0.932,3302.0,65,1,0.698
714842208,Existing Customer,36,6,4,2,1022.0,0.698,4357.0,69,1,0.636
714843483,Existing Customer,48,1,1,2,5683.0,0.665,5063.0,83,1,0.208
714847983,Existing Customer,36,3,4,2,512.0,0.716,4220.0,79,1,0.811
714848958,Attrited Customer,37,6,2,1,14212.0,0.494,2315.0,43,0,0.059
714850158,Existing Customer,36,5,1,3,447.0,0.872,4150.0,75,1,0.772
714851058,Existing Customer,21,3,3,0,429.0,1.1,1718.0,42,0,0.801
714855108,Existing Customer,50,6,0,1,2493.0,0.652,4073.0,69,1,0.281
714857508,Existing Customer,36,5,2,4,6892.0,0.729,3939.0,69,1,0.205
714860808,Existing Customer,39,5,3,2,2132.0,0.809,15709.0,93,1,0.516
714862083,Existing Customer,33,6,4,3,3312.0,0.849,3386.0,53,1,0.429
714864333,Attrited Customer,37,4,1,2,34516.0,0.536,1370.0,38,0,0.0
714868608,Existing Customer,36,6,3,1,1491.0,0.731,4105.0,76,1,0.506
714869958,Existing Customer,36,6,2,3,27431.0,0.759,3949.0,71,1,0.079
714871683,Attrited Customer,36,2,4,3,901.3,0.819,715.0,13,0,0.373
714877233,Existing Customer,47,3,2,2,10426.0,1.584,1659.0,38,2,0.15
714878508,Existing Customer,36,3,3,3,4948.0,0.681,2051.0,49,1,0.098
714879483,Attrited Customer,31,1,3,3,3387.0,0.811,7773.0,64,1,0.138
714880533,Existing Customer,36,2,2,3,1108.0,0.791,8669.0,99,1,0.611
714882258,Existing Customer,36,6,1,2,708.3,0.921,4583.0,67,1,0.508
714885258,Existing Customer,37,5,1,2,3262.0,1.707,1348.0,27,2,0.23
714886533,Existing Customer,36,4,3,2,943.0,1.144,1752.0,34,1,0.727
714887808,Attrited Customer,36,1,3,2,1818.0,0.758,2279.0,50,1,0.0
714888633,Existing Customer,42,3,3,4,2868.0,0.794,1837.0,57,1,0.292
714892533,Existing Customer,16,5,3,2,3877.0,0.773,2473.0,33,1,0.0
714893733,Existing Customer,45,3,3,3,15985.0,1.566,1917.0,33,1,0.048
714894708,Attrited Customer,45,4,4,2,21441.0,0.702,2777.0,45,1,0.105
714895608,Existing Customer,38,4,4,3,1417.0,0.854,4364.0,62,1,0.492
714899283,Existing Customer,36,5,2,3,3264.0,0.725,3972.0,73,1,0.379
714900408,Existing Customer,31,3,1,0,5773.0,0.67,1306.0,39,1,0.0
714901383,Existing Customer,38,6,3,3,6992.0,0.582,4503.0,69,1,0.239
714902283,Existing Customer,36,5,3,3,7866.0,0.747,2843.0,53,1,0.0
714906033,Existing Customer,36,6,2,2,5145.0,0.693,1588.0,35,1,0.0
714907908,Existing Customer,40,6,2,2,3776.0,0.588,3722.0,77,1,0.307
714909108,Existing Customer,36,5,3,3,3500.0,0.707,2641.0,67,1,0.277
714909858,Existing Customer,36,6,3,1,718.0,0.724,5283.0,90,1,0.707
714912408,Existing Customer,37,3,1,1,30430.0,0.841,14917.0,88,1,0.057
714914583,Existing Customer,27,6,2,3,2230.0,0.974,1060.0,30,1,0.405
714915633,Attrited Customer,36,4,3,6,15699.0,0.569,1793.0,40,1,0.0
714916758,Existing Customer,36,3,3,2,5210.0,0.531,1309.0,45,1,0.0
714917583,Existing Customer,36,6,1,2,8995.0,0.813,3338.0,65,1,0.107
714919308,Attrited Customer,36,5,3,3,8135.0,0.841,8620.0,67,1,0.0
714920208,Existing Customer,30,3,5,0,1193.0,0.719,3148.0,68,1,0.603
714923583,Attrited Customer,36,2,3,2,2369.0,0.51,1924.0,48,1,0.0
714924483,Existing Customer,46,2,3,2,2301.0,0.611,4226.0,92,1,0.503
714926508,Existing Customer,45,5,4,2,32578.0,0.807,2275.0,46,0,0.056
714927333,Existing Customer,52,6,3,2,7512.0,0.77,1542.0,43,1,0.17
714928158,Existing Customer,36,1,2,3,33710.0,0.755,13434.0,102,1,0.023
714929283,Existing Customer,36,5,1,3,974.0,1.146,2625.0,52,1,0.696
714930333,Attrited Customer,30,2,3,3,4618.0,0.717,2476.0,49,1,0.0
714931458,Existing Customer,42,3,2,3,1438.3,0.607,4102.0,78,1,0.0
714932658,Existing Customer,34,5,3,2,15449.0,0.783,4098.0,81,1,0.0
714933783,Existing Customer,37,5,1,4,8511.0,0.88,3775.0,62,1,0.0
714935883,Existing Customer,36,3,1,1,10012.0,0.883,4074.0,65,0,0.057
714938733,Attrited Customer,38,4,2,2,13174.0,0.955,4890.0,49,0,0.0
714939708,Existing Customer,36,6,1,3,12810.0,1.363,3174.0,74,1,0.0
714940608,Existing Customer,36,3,3,2,953.0,0.706,2057.0,53,1,0.645
714941358,Attrited Customer,36,2,3,6,4005.0,0.896,7022.0,75,1,0.0
714943233,Existing Customer,31,2,2,2,370.0,0.775,3911.0,80,1,0.807
714945708,Attrited Customer,20,2,1,3,15977.0,0.702,7745.0,64,1,0.0
714946908,Existing Customer,36,6,1,1,3687.0,0.797,3300.0,68,1,0.268
714947883,Existing Customer,36,6,2,2,335.0,0.596,1693.0,27,1,0.854
714948858,Attrited Customer,36,3,2,2,1130.0,0.842,2935.0,58,1,0.69
714949758,Existing Customer,42,3,1,4,32603.0,0.851,16712.0,123,1,0.055
714951858,Existing Customer,36,5,1,3,4473.0,0.543,4047.0,56,1,0.0
714954033,Existing Customer,36,5,2,3,3853.0,0.83,2675.0,57,1,0.241
714957108,Existing Customer,26,5,1,3,3616.0,0.912,3133.0,72,1,0.0
714959358,Attrited Customer,36,5,3,3,32224.0,0.876,8045.0,71,1,0.066
714960408,Attrited Customer,34,4,3,1,715.0,0.742,2722.0,45,1,0.555
714961383,Existing Customer,36,3,3,3,473.3,0.544,4182.0,81,1,0.671
714962658,Attrited Customer,36,5,3,3,1931.0,0.862,2482.0,40,1,0.0
714963558,Existing Customer,36,4,2,3,1438.3,0.951,4374.0,71,1,0.0
714964758,Existing Customer,36,5,2,2,8623.0,0.791,1105.0,28,1,0.171
714965958,Existing Customer,36,6,2,3,416.0,0.751,4711.0,83,1,0.812
714967233,Attrited Customer,34,3,2,3,11188.0,0.658,2109.0,47,1,0.0
714968208,Existing Customer,36,2,3,1,18046.0,0.819,13758.0,104,1,0.0
714969183,Existing Customer,36,2,3,1,1484.0,0.788,4117.0,76,1,0.525
714970458,Existing Customer,29,6,1,1,7126.0,1.419,1807.0,33,1,0.223
714971583,Existing Customer,27,3,3,2,6945.0,1.007,3063.0,87,1,0.107
714972558,Attrited Customer,36,2,3,0,1610.0,0.889,2729.0,45,0,0.0
714973758,Existing Customer,36,4,3,2,436.3,1.306,2004.0,25,1,0.697
714974658,Existing Customer,36,6,1,4,597.0,0.6,1219.0,35,1,0.758
714975633,Existing Customer,36,2,1,2,972.0,0.722,7558.0,85,0,0.581
714979383,Existing Customer,46,1,2,2,757.0,0.636,5255.0,77,1,0.6
714981483,Existing Customer,38,4,2,1,1088.0,0.836,5137.0,81,1,0.613
714982383,Existing Customer,36,4,3,3,4850.0,0.996,1421.0,23,1,0.329
714983283,Attrited Customer,36,6,1,3,3651.0,0.977,862.0,19,1,0.0
714985458,Existing Customer,36,3,2,3,13150.0,0.826,1850.0,44,1,0.131
714986583,Existing Customer,46,3,2,2,4055.0,0.883,5025.0,62,1,0.185
714987633,Existing Customer,36,2,2,3,2914.0,0.68,4026.0,53,1,0.412
714989583,Existing Customer,36,3,2,3,13714.0,0.814,1763.0,44,0,0.11
714990633,Existing Customer,36,5,3,2,382.0,0.562,4382.0,82,1,0.816
714991608,Existing Customer,31,3,3,2,525.3,0.981,4300.0,68,1,0.635
714992733,Existing Customer,36,5,1,1,1129.0,0.615,3962.0,62,1,0.648
714997683,Existing Customer,49,5,1,3,13804.0,0.846,1388.0,35,1,0.074
714998508,Existing Customer,36,2,2,0,2288.0,0.894,5326.0,62,1,0.389
714999483,Existing Customer,36,2,1,2,33384.0,0.84,9389.0,106,1,0.033
715000383,Existing Customer,46,4,2,3,12746.0,0.785,4047.0,76,1,0.063
715004808,Existing Customer,39,5,3,1,1147.0,0.707,4339.0,84,1,0.617
715005558,Existing Customer,36,6,2,2,6227.0,1.113,2472.0,65,1,0.256
715007583,Existing Customer,36,4,2,2,1801.0,1.234,3193.0,62,1,0.0
715008858,Existing Customer,41,5,1,2,2286.0,0.616,4099.0,66,1,0.223
715009833,Existing Customer,36,3,4,2,824.0,0.95,5149.0,90,1,0.556
715012833,Existing Customer,36,1,3,3,556.0,0.841,4858.0,77,1,0.819
715013733,Existing Customer,36,4,3,3,4602.0,0.712,1370.0,25,1,0.334
715014633,Attrited Customer,36,6,3,2,8791.0,0.894,2579.0,51,1,0.0
715015683,Existing Customer,34,5,3,1,3338.0,0.777,1766.0,39,1,0.374
715016508,Attrited Customer,36,1,3,4,4527.0,0.801,2441.0,37,0,0.0
715017858,Existing Customer,36,2,1,3,33095.0,0.744,14465.0,114,1,0.041
715019058,Existing Customer,36,3,1,2,656.0,0.668,2933.0,65,1,0.738
715019883,Existing Customer,42,5,3,1,3307.0,0.764,4139.0,67,1,0.276
715020933,Attrited Customer,34,4,3,4,15944.0,0.919,9360.0,67,1,0.0
715022133,Existing Customer,47,6,2,2,5201.0,0.644,1256.0,26,1,0.183
715023333,Existing Customer,34,4,2,4,2584.0,1.04,2585.0,64,1,0.302
715024233,Existing Customer,36,6,3,2,1468.0,0.986,1740.0,32,1,0.557
715025208,Existing Customer,46,5,3,3,1341.0,1.01,4168.0,63,1,0.57
715026258,Existing Customer,37,1,1,1,5447.0,0.743,13503.0,112,1,0.125
715028283,Existing Customer,46,3,3,2,13057.0,1.027,2836.0,61,1,0.161
715029333,Existing Customer,36,4,2,3,2111.0,0.831,4459.0,72,1,0.0
715030308,Existing Customer,27,5,1,2,574.0,0.892,4680.0,67,1,0.618
715031433,Existing Customer,36,6,3,3,4755.0,0.597,4664.0,60,1,0.239
715033533,Existing Customer,37,4,2,2,608.0,0.73,4422.0,71,1,0.805
715034358,Existing Customer,32,5,2,3,12205.0,0.407,1505.0,35,1,0.147
715037133,Existing Customer,36,1,1,3,2816.0,0.647,7479.0,83,1,0.386
715038033,Existing Customer,54,3,3,1,6540.0,0.807,8216.0,80,1,0.088
715040208,Existing Customer,38,6,3,3,4205.0,0.693,4115.0,72,1,0.172
715041333,Existing Customer,29,3,1,3,1020.0,1.021,1605.0,43,0,0.712
